prediction_id,class
2927_201906,1
2928_201907,1
2931_201905,1
2932_201906,1
2937_201906,0
2939_201907,0
2940_201907,1
2943_201907,1
2946_201905,0
2946_201906,0
2947_201906,1
2952_201907,1
2955_201907,0
2959_201905,1
2961_201905,0
2962_201907,0
2964_201905,0
2965_201907,1
2966_201907,0
2967_201907,1
2970_201907,0
2971_201905,1
2971_201907,1
2972_201906,1
2974_201906,1
2976_201907,0
2978_201905,1
2979_201907,0
2982_201906,1
2984_201905,0
2984_201907,1
2987_201906,1
2989_201907,1
2990_201905,0
2991_201907,0
2993_201906,0
2994_201905,1
2995_201907,1
2998_201907,0
2999_201907,0
3006_201906,1
3008_201907,0
3008_201906,0
3009_201907,0
3014_201906,1
3015_201907,0
3018_201905,1
3020_201906,1
3022_201905,1
3022_201907,1
3023_201907,1
3025_201905,0
3026_201906,0
3028_201907,0
3029_201907,1
3030_201906,0
3032_201907,0
3033_201906,0
3034_201905,0
3034_201906,0
3036_201907,1
3036_201906,1
3038_201905,1
3043_201906,1
3044_201907,1
3047_201905,1
3049_201907,1
3050_201906,1
3051_201907,0
3052_201906,1
3052_201907,1
3053_201907,1
3058_201905,1
3059_201907,0
3060_201906,1
3060_201907,1
3060_201905,1
3065_201906,1
3066_201905,1
3067_201907,1
3074_201905,1
3074_201906,1
3075_201906,0
3076_201906,1
3079_201905,0
3080_201906,1
3081_201907,1
3083_201906,0
3084_201907,1
3085_201907,1
3086_201905,0
3086_201906,0
3088_201906,1
3089_201906,1
3090_201905,1
3091_201906,0
3091_201907,0
3095_201907,1
3095_201906,1
3097_201907,1
3098_201907,1
3099_201907,0
3100_201907,1
3101_201905,1
3103_201906,0
3103_201905,0
3104_201907,1
3105_201906,0
3105_201907,0
3105_201905,0
3106_201906,0
3107_201906,1
3107_201905,1
3108_201907,0
3111_201906,0
3114_201905,1
3116_201907,1
3118_201905,1
3118_201906,1
3120_201907,1
3121_201906,0
3121_201907,0
3122_201906,1
3123_201905,1
3126_201907,0
3129_201907,0
3129_201905,1
3130_201905,0
3132_201907,1
3135_201907,1
3136_201907,0
3136_201905,0
3137_201905,0
3137_201906,0
3140_201905,1
3143_201907,0
3144_201906,0
3145_201906,0
3146_201906,1
3147_201907,0
3155_201906,0
3157_201905,1
3158_201907,1
3159_201905,0
3159_201906,0
3161_201906,0
3162_201905,1
3165_201905,1
3166_201907,0
3166_201906,0
3166_201905,0
3169_201905,1
3171_201907,1
3172_201906,0
3174_201906,0
3176_201906,1
3177_201907,0
3177_201906,0
3178_201905,1
3179_201906,1
3181_201906,1
3183_201905,0
3183_201907,0
3184_201907,1
3185_201907,1
3186_201905,1
3187_201906,1
3188_201905,1
3189_201907,1
3190_201905,1
3191_201906,1
3196_201907,1
3196_201906,1
3198_201907,0
3200_201905,1
3201_201905,0
3202_201905,1
3203_201906,1
3204_201907,1
3205_201905,1
3206_201905,1
3209_201906,1
3209_201907,1
3209_201905,0
3210_201905,1
3212_201905,1
3216_201907,0
3218_201905,1
3220_201906,0
3222_201905,0
3222_201906,0
3225_201907,1
3227_201907,0
3227_201905,0
3228_201905,0
3228_201907,0
3232_201905,1
3233_201906,0
3234_201905,0
3237_201906,0
3240_201906,1
3245_201906,1
3247_201907,0
3247_201906,0
3248_201907,0
3251_201905,1
3252_201905,0
3253_201905,0
3254_201905,1
3255_201905,1
3256_201907,1
3258_201907,1
3261_201905,1
3263_201905,1
3264_201907,1
3266_201907,1
3268_201905,0
3269_201906,1
3270_201907,0
3271_201905,1
3272_201905,1
3273_201905,0
3274_201905,1
3277_201906,0
3279_201905,1
3281_201907,1
3284_201905,1
3285_201907,1
3289_201905,0
3294_201906,1
3297_201907,1
3297_201906,1
3299_201907,1
3300_201907,0
3301_201906,1
3301_201907,1
3302_201907,1
3303_201905,1
3304_201907,1
3305_201907,1
3306_201906,1
3307_201907,1
3307_201906,1
3308_201906,1
3309_201906,1
3311_201907,1
3312_201905,0
3315_201907,0
3315_201905,0
3319_201906,1
3320_201905,1
3320_201906,1
3321_201907,1
3327_201907,0
3329_201907,1
3329_201905,1
3330_201907,1
3333_201907,1
3336_201907,0
3338_201907,0
3339_201907,0
3341_201907,0
3341_201906,0
3342_201905,1
3344_201905,1
3345_201906,1
3345_201907,1
3346_201905,0
3347_201905,1
3349_201905,1
3350_201906,0
3351_201905,0
3354_201906,1
3354_201907,1
3355_201906,1
3357_201905,1
3358_201905,1
3361_201905,1
3362_201905,1
3363_201905,1
3364_201907,1
3365_201905,1
3367_201907,0
3368_201907,0
3370_201905,1
3376_201906,0
3378_201905,1
3378_201907,1
3379_201907,1
3380_201907,0
3381_201907,0
3382_201907,1
3383_201906,1
3383_201905,1
3384_201907,0
3385_201906,1
3387_201906,1
3387_201905,1
3388_201907,1
3396_201907,0
3396_201906,0
3397_201906,1
3398_201905,0
3399_201905,1
3402_201905,1
3403_201905,0
3411_201906,1
3413_201905,1
3415_201907,1
3416_201905,1
3417_201905,0
3418_201907,1
3420_201907,0
3429_201906,1
3430_201906,1
3430_201907,1
3431_201906,0
3433_201906,1
3433_201907,1
3434_201907,1
3435_201907,1
3439_201906,0
3439_201907,0
3440_201905,1
3440_201906,1
3441_201906,1
3444_201905,1
3446_201906,0
3447_201905,1
3448_201905,1
3449_201905,1
3449_201906,1
3455_201907,1
3457_201905,1
3461_201907,1
3464_201905,1
3465_201905,1
3465_201906,1
3467_201906,0
3468_201906,1
3470_201906,0
3471_201906,0
3472_201906,1
3472_201905,1
3473_201906,1
3473_201907,1
3474_201907,1
3474_201906,1
3475_201907,1
3476_201906,1
3479_201906,0
3480_201906,0
3483_201907,1
3485_201905,1
3486_201907,0
3488_201905,1
3489_201906,1
3490_201907,0
3491_201907,1
3495_201907,1
3496_201907,1
3496_201906,1
3497_201907,1
3498_201907,1
3501_201907,0
3502_201907,0
3503_201905,0
3504_201906,1
3505_201905,1
3509_201906,0
3511_201905,0
3512_201907,1
3513_201907,0
3521_201907,1
3522_201906,0
3523_201907,0
3523_201906,1
3523_201905,1
3524_201905,0
3525_201905,0
3529_201907,0
3529_201905,1
3530_201905,1
3531_201905,0
3534_201905,1
3535_201907,0
3536_201906,1
3537_201906,0
3539_201905,0
3541_201905,1
3542_201907,0
3543_201905,0
3545_201907,0
3546_201906,1
3548_201907,0
3549_201906,0
3550_201907,0
3551_201907,0
3552_201906,0
3554_201907,1
3556_201907,0
3558_201907,0
3560_201906,0
3561_201905,1
3562_201907,0
3563_201905,0
3566_201906,0
3567_201905,1
3568_201905,1
3572_201905,1
3573_201906,0
3574_201907,0
3575_201907,0
3576_201906,0
3578_201906,1
3582_201907,1
3583_201906,1
3584_201907,0
3584_201906,0
3585_201905,1
3587_201907,0
3591_201907,0
3592_201906,0
3593_201905,1
3595_201907,0
3596_201905,1
3599_201907,0
3599_201905,0
3601_201906,1
3604_201907,0
3604_201906,0
3604_201905,0
3605_201905,0
3607_201907,1
3610_201906,0
3612_201907,1
3620_201905,1
3623_201905,1
3623_201907,0
3628_201905,0
3630_201906,0
3634_201906,1
3635_201907,0
3636_201907,0
3637_201906,0
3640_201906,0
3640_201907,0
3642_201905,1
3646_201907,1
3647_201906,1
3648_201905,1
3649_201905,1
3649_201907,1
3651_201906,1
3653_201907,0
3654_201906,0
3655_201905,1
3655_201906,0
3656_201905,0
3662_201905,1
3664_201905,0
3664_201906,0
3665_201906,0
3666_201907,0
3667_201906,0
3667_201905,0
3669_201906,0
3669_201905,0
3670_201906,1
3671_201907,0
3673_201906,0
3674_201906,1
3675_201906,0
3677_201905,0
3678_201907,0
3680_201906,0
3681_201906,0
3684_201906,1
3685_201907,1
3687_201905,0
3690_201907,0
3691_201906,1
3692_201906,0
3693_201905,1
3696_201905,0
3696_201907,0
3697_201907,0
3698_201907,1
3702_201907,0
3703_201906,0
3703_201905,0
3706_201906,1
3708_201906,0
3714_201907,0
3715_201905,1
3716_201907,1
3718_201906,1
3719_201905,0
3719_201906,0
3720_201906,1
3722_201905,0
3725_201907,0
3725_201906,0
3726_201905,1
3726_201906,0
3727_201907,0
3729_201906,1
3729_201905,1
3730_201907,0
3734_201907,0
3738_201907,0
3739_201905,1
3739_201906,0
3741_201907,1
3742_201905,1
3743_201906,1
3746_201906,0
3747_201905,1
3752_201907,1
3753_201905,0
3754_201906,1
3757_201905,1
3759_201905,1
3760_201905,0
3761_201905,1
3763_201905,1
3764_201905,1
3765_201906,1
3767_201905,1
3772_201907,0
3773_201907,0
3774_201906,1
3775_201906,0
3777_201905,1
3777_201907,1
3778_201905,1
3780_201906,0
3781_201906,1
3783_201907,0
3784_201905,1
3784_201906,0
3789_201905,1
3790_201907,1
3791_201905,0
3792_201906,0
3793_201907,0
3794_201907,0
3798_201905,0
3798_201907,0
3799_201906,1
3806_201905,1
3807_201905,1
3808_201907,0
3809_201906,1
3811_201906,0
3812_201905,0
3813_201907,0
3814_201907,0
3817_201905,0
3818_201905,1
3822_201907,1
3822_201906,1
3825_201906,1
3826_201907,0
3828_201907,0
3829_201906,1
3832_201905,1
3833_201906,0
3835_201907,1
3838_201907,1
3839_201905,0
3839_201907,0
3840_201907,0
3841_201905,1
3843_201906,0
3845_201906,1
3847_201907,0
3849_201906,1
3850_201907,0
3851_201907,1
3853_201907,1
3854_201907,0
3856_201907,1
3857_201906,0
3858_201906,1
3858_201905,1
3859_201906,1
3862_201907,0
3863_201907,0
3865_201907,1
3866_201907,0
3866_201905,0
3867_201907,1
3867_201906,1
3867_201905,1
3869_201905,0
3870_201905,1
3871_201905,1
3874_201906,0
3874_201905,0
3875_201907,1
3875_201906,0
3876_201906,0
3879_201906,1
3879_201905,1
3882_201905,0
3884_201906,0
3884_201905,0
3885_201907,0
3887_201906,1
3888_201907,1
3889_201906,0
3890_201905,1
3891_201905,1
3892_201905,1
3894_201905,0
3896_201905,0
3902_201905,1
3903_201905,0
3905_201906,0
3907_201905,1
3910_201906,0
3911_201907,1
3911_201905,1
3912_201906,1
3914_201907,1
3916_201905,1
3917_201906,1
3920_201907,1
3923_201905,1
3924_201907,0
3925_201907,0
3926_201906,0
3930_201906,1
3931_201907,1
3931_201906,0
3933_201907,1
3935_201907,1
3942_201907,0
3943_201906,1
3944_201905,0
3945_201907,1
3946_201907,1
3948_201905,1
3949_201905,1
3950_201906,1
3951_201907,0
3952_201906,0
3952_201905,0
3953_201907,1
3954_201906,0
3955_201907,0
3957_201905,1
3958_201905,0
3959_201905,1
3959_201907,1
3959_201906,1
3961_201907,0
3966_201905,0
3966_201906,0
3968_201905,1
3970_201905,1
3971_201907,1
3972_201907,1
3974_201906,0
3976_201906,1
3977_201906,0
3978_201907,0
3979_201905,1
3980_201907,0
3981_201906,0
3981_201907,0
3982_201905,0
3982_201907,0
3983_201907,0
3984_201907,0
3984_201906,0
3985_201906,0
3987_201905,1
3987_201907,0
3988_201906,0
3989_201906,1
3992_201905,1
3993_201905,1
3994_201906,0
3996_201906,0
3999_201905,1
4001_201905,1
4002_201906,1
4003_201905,1
4005_201905,1
4007_201907,1
4008_201907,1
4010_201906,1
4012_201907,0
4014_201906,1
4017_201907,0
4018_201905,1
4019_201905,1
4019_201907,1
4020_201907,0
4021_201906,0
4021_201907,0
4023_201907,1
4024_201905,0
4024_201907,0
4026_201905,1
4027_201905,1
4028_201907,0
4029_201906,1
4031_201907,1
4035_201906,0
4035_201907,0
4036_201905,0
4037_201907,0
4038_201907,1
4041_201907,1
4042_201906,0
4043_201906,0
4044_201906,1
4046_201907,0
4047_201905,1
4048_201906,0
4049_201906,0
4049_201905,0
4051_201906,1
4052_201906,0
4053_201907,1
4056_201907,0
4056_201905,0
4057_201906,0
4057_201907,0
4059_201905,1
4060_201905,0
4062_201906,0
4064_201907,1
4065_201905,1
4066_201905,1
4067_201907,0
4067_201906,0
4068_201906,1
4069_201906,0
4074_201907,1
4076_201907,0
4080_201906,1
4081_201905,1
4081_201907,1
4082_201905,1
4084_201907,0
4084_201905,1
4086_201907,0
4087_201907,0
4089_201905,1
4091_201906,1
4091_201907,1
4091_201905,1
4092_201907,1
4093_201905,1
4095_201907,0
4096_201907,0
4100_201907,1
4103_201905,1
4104_201906,0
4105_201907,0
4106_201907,0
4106_201905,0
4107_201907,1
4107_201906,1
4107_201905,1
4110_201905,1
4112_201905,1
4114_201905,1
4114_201906,1
4115_201907,0
4116_201905,1
4118_201906,0
4119_201905,1
4119_201907,0
4120_201905,0
4122_201907,0
4124_201905,1
4125_201905,1
4126_201905,1
4127_201906,1
4127_201905,0
4128_201906,0
4130_201905,1
4131_201907,0
4131_201905,0
4133_201907,0
4136_201906,0
4139_201906,0
4140_201906,0
4142_201905,1
4143_201907,0
4144_201907,0
4145_201906,0
4146_201906,0
4147_201907,0
4149_201906,0
4150_201906,0
4152_201907,1
4152_201906,1
4155_201906,0
4156_201906,1
4158_201905,0
4158_201906,0
4160_201906,1
4161_201905,0
4165_201906,0
4165_201905,1
4166_201907,1
4167_201907,0
4167_201906,0
4169_201906,0
4169_201907,0
4171_201907,1
4172_201906,0
4172_201905,0
4173_201906,0
4173_201905,0
4174_201906,0
4174_201905,0
4175_201907,0
4178_201905,1
4179_201906,1
4180_201907,0
4183_201907,1
4184_201906,0
4184_201907,0
4184_201905,0
4185_201907,0
4190_201907,0
4192_201907,1
4194_201907,0
4195_201905,1
4196_201905,1
4198_201905,0
4200_201906,0
4201_201907,1
4203_201905,1
4207_201907,0
4209_201907,0
4210_201906,0
4210_201907,1
4214_201905,1
4216_201905,0
4217_201905,0
4219_201905,1
4220_201906,0
4222_201905,0
4223_201906,0
4223_201905,0
4224_201907,0
4224_201905,0
4225_201905,1
4230_201907,0
4231_201907,0
4235_201907,1
4238_201906,1
4238_201907,1
4239_201906,1
4240_201907,1
4242_201905,1
4244_201905,1
4244_201907,0
4248_201907,0
4249_201905,1
4250_201906,0
4251_201906,0
4253_201906,0
4253_201907,0
4254_201905,0
4255_201906,1
4256_201905,1
4257_201906,0
4258_201905,0
4260_201907,0
4263_201906,0
4264_201905,1
4265_201905,0
4267_201905,0
4267_201907,0
4268_201905,1
4271_201906,0
4272_201907,0
4273_201905,1
4274_201906,1
4276_201907,0
4277_201907,1
4277_201905,0
4278_201907,0
4279_201905,1
4282_201907,1
4282_201905,1
4286_201905,1
4287_201905,1
4289_201905,1
4290_201906,0
4291_201907,0
4292_201907,0
4296_201906,1
4297_201905,1
4298_201905,1
4299_201906,1
4301_201907,0
4302_201905,1
4304_201905,1
4307_201907,1
4309_201907,0
4311_201905,1
4312_201905,1
4313_201905,0
4314_201906,1
4315_201906,1
4315_201907,1
4316_201907,1
4317_201906,1
4318_201907,0
4320_201906,0
4324_201905,0
4328_201907,0
4333_201906,0
4334_201905,0
4334_201906,0
4335_201905,1
4336_201905,1
4337_201905,1
4338_201906,0
4340_201907,1
4342_201905,0
4344_201907,1
4346_201906,0
4349_201905,1
4350_201906,1
4350_201907,1
4351_201906,1
4352_201907,0
4352_201906,0
4355_201907,0
4356_201907,0
4357_201906,0
4357_201907,1
4358_201907,0
4360_201906,0
4361_201907,1
4364_201907,0
4368_201906,1
4373_201905,0
4376_201906,0
4376_201905,0
4377_201905,0
4378_201906,0
4380_201905,1
4381_201905,1
4382_201907,0
4383_201905,0
4384_201905,1
4387_201905,1
4387_201907,0
4388_201906,0
4391_201905,0
4394_201907,0
4394_201906,0
4395_201906,0
4396_201907,0
4397_201905,1
4398_201906,0
4401_201906,1
4403_201905,0
4404_201907,0
4405_201907,0
4406_201905,0
4407_201905,1
4407_201906,1
4408_201905,0
4408_201906,0
4409_201907,1
4410_201906,0
4411_201907,1
4413_201905,1
4414_201906,0
4415_201905,1
4416_201906,0
4416_201905,0
4417_201905,0
4418_201907,0
4418_201905,0
4419_201906,1
4422_201905,0
4422_201906,0
4423_201905,1
4425_201905,0
4426_201907,1
4426_201906,1
4427_201907,0
4432_201906,1
4433_201907,1
4434_201907,0
4435_201905,1
4437_201906,0
4438_201907,1
4438_201906,1
4439_201907,1
4439_201906,1
4440_201906,0
4442_201905,1
4445_201907,0
4447_201906,0
4447_201907,0
4449_201905,1
4452_201906,0
4454_201905,1
4454_201906,0
4457_201905,1
4458_201905,1
4460_201905,0
4462_201905,0
4463_201906,1
4464_201905,1
4465_201905,0
4466_201906,1
4467_201906,0
4471_201907,0
4471_201906,0
4472_201907,0
4472_201906,0
4473_201906,0
4473_201907,0
4474_201907,0
4475_201907,0
4475_201906,0
4476_201905,1
4476_201906,1
4481_201905,1
4482_201906,0
4483_201906,1
4484_201905,1
4484_201906,0
4487_201906,0
4488_201905,1
4494_201907,0
4494_201905,1
4496_201905,0
4497_201907,1
4498_201907,0
4499_201906,1
4499_201907,1
4501_201906,1
4502_201907,0
4504_201906,0
4513_201905,1
4514_201907,0
4515_201907,0
4517_201905,0
4518_201906,1
4520_201906,0
4520_201907,0
4521_201907,0
4521_201905,0
4523_201906,0
4524_201905,1
4525_201905,0
4527_201905,0
4528_201907,1
4529_201907,1
4530_201905,1
4531_201905,0
4531_201906,0
4533_201907,1
4535_201906,0
4537_201907,1
4537_201905,1
4538_201907,0
4538_201905,0
4539_201907,1
4540_201907,1
4541_201906,1
4544_201905,1
4544_201907,0
4547_201907,0
4547_201905,0
4548_201907,0
4548_201906,0
4548_201905,0
4551_201907,1
4553_201906,0
4555_201906,0
4557_201905,1
4558_201907,0
4560_201905,1
4562_201907,0
4563_201906,1
4564_201905,0
4565_201905,0
4567_201906,0
4568_201905,1
4569_201905,0
4569_201906,0
4569_201907,0
4570_201907,0
4572_201905,1
4575_201907,1
4577_201907,0
4578_201906,1
4579_201907,1
4582_201906,0
4583_201906,0
4585_201906,0
4588_201907,1
4588_201906,0
4590_201905,1
4591_201905,1
4593_201906,1
4595_201907,0
4597_201905,0
4597_201906,0
4598_201906,0
4599_201906,0
4599_201905,0
4601_201905,0
4604_201906,1
4605_201906,0
4605_201905,1
4606_201907,1
4609_201905,0
4609_201906,0
4610_201907,0
4611_201905,0
4613_201907,0
4613_201905,0
4614_201907,0
4617_201905,1
4619_201907,0
4622_201905,0
4623_201907,0
4624_201907,1
4625_201907,1
4626_201905,1
4629_201906,0
4631_201907,0
4631_201906,0
4634_201905,0
4638_201905,0
4639_201906,0
4639_201905,0
4640_201906,0
4640_201907,0
4640_201905,0
4641_201907,0
4644_201907,0
4646_201905,1
4648_201906,1
4648_201907,0
4649_201906,0
4651_201905,1
4652_201905,0
4653_201905,1
4655_201906,1
4656_201907,0
4660_201905,1
4662_201905,1
4662_201907,1
4663_201907,0
4665_201906,0
4666_201905,0
4666_201907,0
4667_201905,1
4668_201907,1
4671_201907,1
4672_201905,1
4673_201907,0
4675_201907,0
4676_201906,1
4677_201906,1
4678_201905,1
4679_201905,1
4681_201906,0
4684_201907,0
4684_201906,0
4685_201907,0
4685_201905,0
4691_201905,1
4692_201907,1
4694_201905,1
4695_201906,0
4698_201907,0
4699_201907,0
4699_201906,0
4704_201905,0
4704_201907,1
4704_201906,0
4708_201907,0
4709_201906,0
4710_201907,0
4712_201906,1
4713_201907,0
4715_201905,1
4716_201905,0
4717_201907,1
4718_201905,1
4720_201907,1
4721_201906,1
4722_201905,1
4727_201906,0
4728_201905,1
4729_201906,0
4730_201905,0
4732_201906,1
4733_201906,1
4734_201907,0
4737_201905,1
4739_201905,0
4740_201905,1
4742_201905,1
4743_201907,0
4744_201905,0
4746_201905,1
4747_201906,1
4749_201907,1
4750_201907,1
4751_201905,0
4753_201905,0
4753_201907,0
4753_201906,0
4754_201905,1
4754_201906,1
4761_201905,1
4762_201907,1
4763_201907,1
4764_201906,0
4764_201907,0
4766_201906,0
4767_201906,0
4768_201906,0
4771_201906,0
4772_201907,0
4773_201905,1
4774_201905,1
4775_201905,1
4776_201905,1
4778_201906,1
4779_201905,0
4781_201906,1
4785_201907,1
4786_201905,1
4788_201905,1
4788_201907,0
4789_201905,1
4790_201907,1
4791_201905,0
4792_201905,1
4793_201907,0
4795_201907,0
4797_201905,0
4798_201906,1
4798_201907,1
4800_201905,1
4802_201905,0
4803_201906,1
4803_201907,1
4804_201906,1
4808_201905,1
4812_201907,1
4813_201905,1
4814_201907,1
4815_201906,1
4817_201905,1
4819_201906,1
4821_201905,1
4822_201905,1
4823_201905,1
4824_201906,1
4827_201907,0
4828_201907,1
4830_201907,0
4831_201906,1
4833_201905,1
4840_201905,1
4841_201906,1
4842_201906,1
4843_201906,0
4844_201907,0
4846_201905,1
4847_201907,1
4850_201905,1
4851_201905,0
4852_201905,0
4853_201905,1
4854_201906,0
4857_201906,0
4858_201907,1
4859_201906,1
4860_201906,0
4860_201907,1
4861_201907,0
4862_201907,0
4865_201905,0
4866_201906,0
4868_201907,0
4869_201905,1
4870_201906,1
4871_201905,0
4874_201906,0
4875_201907,0
4876_201907,0
4877_201907,0
4878_201907,1
4880_201907,0
4881_201906,0
4883_201907,0
4883_201905,0
4884_201907,0
4888_201906,0
4895_201907,0
4896_201905,0
4898_201907,1
4899_201907,1
4900_201907,0
4900_201906,0
4902_201906,0
4903_201905,1
4905_201907,0
4905_201905,0
4906_201905,1
4908_201907,0
4911_201907,0
4911_201906,0
4912_201907,1
4913_201907,1
4914_201906,0
4914_201905,0
4915_201905,0
4918_201906,0
4919_201906,0
4921_201905,1
4925_201907,1
4925_201906,1
4926_201905,1
4927_201906,0
4934_201907,1
4936_201907,0
4937_201905,1
4937_201906,1
4938_201907,0
4940_201907,1
4943_201906,1
4944_201905,1
4945_201905,1
4946_201907,1
4948_201906,0
4949_201907,1
4952_201905,0
4953_201907,0
4954_201905,1
4956_201906,1
4957_201906,0
4959_201905,1
4960_201905,1
4961_201905,0
4966_201905,0
4967_201906,0
4967_201905,0
4971_201905,1
4972_201906,1
4973_201907,0
4974_201905,0
4974_201907,0
4976_201907,1
4977_201907,1
4977_201906,1
4978_201906,1
4980_201907,1
4982_201906,0
4982_201907,0
4984_201905,1
4987_201907,1
4988_201905,0
4989_201907,0
4990_201906,0
4991_201906,1
4992_201906,1
4992_201905,1
4996_201907,1
5000_201906,0
5001_201905,0
5001_201907,0
5001_201906,0
5003_201905,0
5003_201907,1
5004_201907,0
5006_201906,1
5007_201906,0
5016_201906,1
5017_201907,1
5020_201906,0
5021_201905,1
5023_201905,1
5024_201906,0
5025_201905,0
5027_201906,1
5028_201907,0
5030_201905,1
5031_201906,1
5032_201905,1
5033_201906,1
5035_201907,1
5037_201906,0
5038_201906,1
5039_201907,0
5040_201906,1
5040_201907,1
5041_201905,1
5041_201906,1
5042_201906,0
5042_201907,1
5043_201907,0
5049_201906,1
5052_201907,0
5055_201905,0
5056_201907,0
5058_201905,1
5059_201906,0
5059_201907,0
5059_201905,1
5060_201907,0
5063_201907,1
5065_201906,1
5067_201905,1
5068_201905,1
5070_201905,1
5071_201905,0
5073_201906,1
5073_201905,1
5075_201906,0
5076_201905,1
5077_201906,1
5078_201906,1
